"@jakeboyd, oh noooo!  if i blow a tire you're reaaaally going to have to send up some batman smoke.","  worry"
"wnna take a bath!!!!","want"
"Chocolate milk is so much better through a straw. I lack said straw","enthusiasm"
"why am i so tired?","tired"
"@djmicdamn hey yu lil fucker i textd yu","anger"
"@Mennard time diff and i've just been wrapped up in day to day stuff so i havent been tweeting. talk soon,must sleep...up in 6hrs","sleep"
"@benballer  no way! damn that sucks B!  are you ok?","bore"
"sucks not being able to take days off of work or have the money to take the trip  so sad","sadness"
"bed...sorta. today was good, sara has strep thought Angelina does to; i shared a water with her B4 they told me, i will prob get it to","happiness"
"@ramtops the recession. her hotel are restructuring how the accounts are done. adds a bit more pressure in the short term but we'll cope","worry"
"@lostluna But I got dibs on Sulu...","sadness"
"@maternitytees Aww  Onward and upwards now, yay! Still sad to leave I bet.","yay"
"@itsgabbith at once haha.  poor aby still gets sore!","haha"
"diesel yaris... 70mpg  so sad its not available in the US. That'd be awesome.","sadness"
"I want to buy this great album but unfortunately i dont hav enuff funds  its &quot;long time noisy&quot;","sadness"
"@Pokinatcha  in all honesty...pain   blech.","blech"
"Ok ... the passengers ... no one is alive ... they're all dead ... you just don't know it til the end ... then you cry ...","death"
"At home alone with not much to do","boredom"
"@DavidCookLove ia so much! i haven't really been happy with any of cooks choices for singles.","love"
"@vincew @stefanyngo  i fell asleep on the beach and didn't put on enough sunscreen  lol","laugh"
"So i think my son might have the flu cause I def. just cleaned up a stanky puke mess  Poor pumkpin","sadness"
"So great to see Oin &amp; Cynthia.  So happy.  Dinner was great, cute little place.  Too bad Oin got sick afterwards.","happiness"
"I cant give @jertronic any bday nudges.","sadness"
"...and all woman who transfer their first impressions (sexual/maternal) onto a less 'threatening' man -- are themselves as weak as 'Him'","weak"
"Brothers Bloom won't be opening this weekend in El Paso.  I'll just buy Brick and enjoy that until I can watch Brothers Bloom.","worry"
"says I miss plurking.  http://plurk.com/p/wxion","miss"
"Bitten to blood by my cat, on my way for a rabies bacterin. Seems 7 shots for 2 months. Never wash my cats at home again, they hate water","worry"
"I miss Voobys!","love"
"@Dancing_Monk Neither are ELP!!","anger"
"@havingmysay  dude, that is my favorite sandwich place ever. ummm did you take PICTURES?","yum"
"is sad that shin ae got married...and it wasn't to alex","sadness"
"@shondarhimes Sure you will tweet about this when you're back, but news is abuzz about TR Knight's leaving &quot;confirmed&quot; today.  Muy triste.","sadness"
"@RachelLock22 ohh thursday i have exams.. all day  what about wednesday ?","worry"
"there was a mix up with my dentist appt this afternoon. so they rescheduled me for tomorrow @ 9am.","worry"
"@gcrush @nopantsdance i was just thinking about how excited i am for you guys to move, but then i realized how sad i am to see you go.","sadness"
"goooood mooorning people... sun is out.. definitly spring now, we had our first spring hail storm, my car has dimples now..","spring"
"@artfuldodga I love those 'it'sakey' USB sticks. We only have the 4GB in Australia","love"
"fresh prince and sleepy sleeps my nightly routine  gotta go to Dmv early tmrw","sleep"
"dammit! hulu desktop has totally screwed up my ability to talk to a particular port on one of our dev servers. so i can't watch and code","anger"
"@emmarler i am jealous of your mom talking to @taylorswift13. i want to see you all our twittering is making me miss you","jealousy"
"I can't sleep...I keep thinking about the puppy I played with today","thinking"
".. I'm suppposed to be sleep. But i got some much to do. &amp; i got that one part of the song stuck in my head &quot;your a jerk (iknow)&quot;  blaahh","stuck"
"@lepetitagneau what's going on sweetheart?","love"
"How can it be so freaking difficult to get a system-wide spellchecker? Shit, I'd settle for an office suite one. Stupid unhelpful Windows","anger"
"Last one month due to summer, strawberry is not availble in the Chennai markets!","sadness"
"@willxxmobb work at 6am. Gotta go to bed soon","sleep"
"@RobertF3 correct! I ADORE him. I just plucked him up and put him under my arm cuz he was cryin.  All better now! Hahaha","love"
"@sweeetnspicy hiii im on my ipod...i cant fall asleep","sleepy"
"dont wanna work 11-830 tomorrow  but i get paid","worry"
"feels sad coz i wasnt able to play with the guys!!!  http://plurk.com/p/wxiux","sadness"
"PrinceCharming","love"
"@ cayogial i wanted to come to BZ this summer :/ not so sure anymore... a teacher's life in the summer SUCKS","sadness"
"First ever dropped call on my mobile. On a call to @Telstra no less! ( being charged for data even though I have a data pack  )","anger"
"@mrgenius23 You win ... SIGH Rakeem","sadness"
"Oh is that time for real?","real"
"Darn these allergies! I don't like this time of year because of this! I never used to have this problem either","dislike"
"Oh no one minute too late! Oh well","worry"
"@soviet_star Damn, that sucks","sadness"
"@cayogial i wanted to come to BZ this summer :/ not so sure anymore... a teacher's life in the summer SUCKS","sadness"
"@mileycyrus THIS WEBSITE GAVE ME A VIRUS! When i opened it more windows kept POPPING up","anger"
"ahh! big scary bug flying around my room!!!!!","  fear"
"I wish she knew what she puts me through..She stole my heart, never gave it back..and occasionally she likes to be like look what I have!","anger"
"is up with a nasty cough i cant be sick i have a huge weekend ahead of me","sadness"
"@justamedicine  That was stone cold   Crazy....  ?"," crazy"
"i'm so tired","tired"
"shift time  bbye biochem waaaaahhhhhh!! http://plurk.com/p/wxizo","waaaaahhhhh"
"@melbournegirl I'm sure some1 will cum out and play. I'm workin through til midnight.","play"
"@thecreativeone I second that. I wish it rained more where I am","wish"
"@neesabear early happy day of birth in case I don't make it! Very tired from therapy today n just taking my medicine!  misshu! Love ya!","love"
"damn it were is Eric or anyone else when you need your hair to be played with","anger"
"I'm feel deflated. Ugh. No more dog.","disgust"
"Allergies suck ducks nuts.     &lt;=====8@8=====&gt;","hate"
"Well it almost was a good day... Guess I just retry tomorrow","good"
"@IamYeTe Waraku is tasteless and expensive! Portion is so little!!!!!  re: waraku","disgust"
"@freepbx sounds good. Appreciate the suggestion. Been a week now and we're still offline  Time to ask for a refund...","worry"
"@poinktoinkdoink He died.  Wait, what about Magic Jack? I just read it.","sadness"
"@britblackbird  youstinkatrespondingtotexts!","anger"
"wonders why her Karma points turned into 0.00.  http://plurk.com/p/wxj54","sadness"
"Need to pack for CALI CALI! Cannot waittt! Thinking a glass of wine is in order to celebrate my weekend vaca. Still work 2morrow, tho.","excitement"
"Is miserable  i feel like im gona cry  sux!","sadness"
"@megturney well I ran out of beer so I left. Not sure about the ETA. Waiting waiting waiting. Bleh  Gonna be a long nite methinks.","bleh"
"$#@! My nose stud fell out and I can't find it  Looks like I'll have to head into Amsterdam today and get a new one","worry"
"claire @breakfastnt love the show, got into the office @ 5am and no radio","love"
"Pats in philly at 2 am. I love it. Mmm cheesesteak.  Miss my boyfriend   but I love vacation.","love"
"*sigh* I'm going to bed... I just don't feel right anymore...","sadness"
"What? I focused on Tom so much I didn't see my beloved Barack! Oh no! I must vote for both! Poor president only has 626 votes.","anger"
"@jwillock EpiCentre Wheelock Place - tourists only..","tourist"
"Now I am depressed after watching so you think you can dance","sadness"
"Just cross 'cause I'm stuck twiddling my thumbs now, ugh","anger"
"miss 16'th","sadness"
"@TheHarvardian I know. But like I said, I have no idea how long it takes for them to investigate this stuff.","worry"
"I cant sleep, but im too sore to move","sadness"
"@LaFloozita http://twitpic.com/4phze - Awe! I miss my baby","miss"
"@softtouchme just answered you- never learned how to write in French- just basic stuff-","sadness"
"what is it with chocolates? i just can never say no","never"
"Achieving a new appreciation on how a xml build script can really be painful and cumbersome","pain"
"@ether_radio i'm too awake now  ill have a nap this afternoon","sleepy"
"@omfgiselle i cant do anything","sadness"
"still needs another 6 hours of sleep","sleep"
"I'm at work","work"
"RIP leonardo. You were a great mini fiddler crab","sadness"
"Morning tweeple,way to early again","dislike"
"Last day working for the Uni today, sad times","sadness"
"@NisforNeemah thanks neemah. I'm gonna be soooo close to you and izzy, yet so far","distance"
"My head hurts so bad I could scream!","anger"
"i just go up and IM SO TIRED and my airmatras is broken somewhere and now im in even more pain","sadness"
"New work wellness challenge not going well.  I committed to not check email between 10 pm and 6 am.  Failed on first day.  Twice","anger"
"New blog post: [Blog] auto insuran...: I just found that my auto insurance policy had been expired. ( I am too careless  ...) .. Meanw ...","careless"
"where are all ma bestfriends at ? , MIA or wat ?","worry"
"oh men!!!!!!......I really can't see my face........c'mon guys!!!","surprise"
"I'm showing my age. Renewed my tags last week, went down $20. Got my insurance renewal email today, went down $100. I don't wanna be old","worry"
"my sole supporter is not my sole supporter","sadness"
"don't you hate it when you finish all your work and there's still 1.25 hours left of work time","hate"
"@Emilyyy16 urgh stop it guys","anger"
"is still missing her husband.    I really want him home.","love"
"I miss my puppy","sadness"
"2 days of this month left, and I only have 400MB left on my onpeak downloads.","worry"
"@IdleThumbs Up is out?  I didn't get the memo   It looks amazing.","excitement"
"@nzdeany I've given up on pizza - kids would never let me have my fav  (the hot ones)","sadness"
"Up reading tabloids about other people's lives...thinking what I'm gonna do with mine when my baby leaves?","worry"
"@BarbSchaefer yearling in pet home died... very sad for their whole family","sadness"
"fun in the sun hmmm hell no it's cold","disgust"
"I got a giant splinter stuck up underneath my finger nail today at Muppets...it hurt.  But I got to go to First Aid for the first time!","hurt"
"@heresmyhello92 We hate change, so of course. We're fans for life. &lt;3 Oh and if we haven't met Rob by then something went horribly wrong.","love"
"is feeling sad... for some reason..  http://plurk.com/p/wxji3","sadness"
"well fuck- this new pain med has an odd warning that actually applies to me. i can't take this. -chan is displeased.","anger"
"just uploaded my new blog... a painful story about an 80s year old man who cried because he wanted to die... very sad","sadness"
"@juneyee i don't think so.  I WANT DETAILS.","want"
"@jackgraycnn Hi...!!! Who is Mary Poppins???","fun"
"@jaychuck Its so addicting, but its kind of a curse to do them at night time. Everytime i do one, i feel like making music afterwards","fun"
"my last tweet didn't send  bad phone","bad"
"@relly1  OMG Ur alive!!! LOL  2day has gone sooo slow  I'm going insane Grrr You doing anything tonight?","surprise"
"Have a headache  I'm going to bed. Goodnight!","sadness"
"@taxidermi  I was watching Parental Control","watching"
"@JessiJaeJoplin did you get them from california vintage? ahahah they have the BEST dresses, i want them but i dont have ebay","laughter"
"I just saw pics from this past Thanksgiving and am sad because Grandma was in them.","sadness"
"@jertronic it wont let me","sadness"
"Took a shift tomorrow.    I don't really feel like working right now.","boredom"
"but now i have no money for a phone","sadness"
"Spent last night in A&amp;E (ER). Wife tangled wheels with Daughter &amp; hit the deck. Dislocation &amp; fracture resulted.","sadness"
"@TheLastDoctor 9 days  I'm about ready to visit Torchwood and see if they've heard anything","ready"
"@Bern_morley where are you? In Bris? I can't hear any thunder","where"
"bec vs fat food   --- winner = fat food  but not this weeknend, ill beat it!","beat"
"Too bad the Red Devils.. disappointing to say the least","disappointment"
"I had a dream about a pretty pretty beach and there was no beach when I woke up","pretty"
"@xdjio Have a 3ware 9650SE, not fast enough for 3x X25-M SSD RAID5. 800Mhz IOP on the HPT. Might try an Adaptec 5405 (1.2Ghz).","speed"
"when da heck will the garage man get here I ask you.. WHEN..","wait"
"Ate Mandy, please forgive me. I really am sorry. I don't wanna lose my Bff","sorry"
"@melluffsyew Umm yeah. That's probably a pretty good note to self because eeeeeewwwwwwww.","worry"
"why are plane tickets so expensive","expensive"
"(@wendyisastar) @melluffsyew Umm yeah. That's probably a pretty good note to self because eeeeeewwwwwwww.","ewww"
"Needs a job BADLY!!!","worry"
"@AlexanderGWhite daaammmnnnnn I do wish I was there.","wish"
"Went to Di Bella coffee roasters today and asked for a job...   The person I needed to speak to is on holiday...  #fb","worry"
"@yuki_hime I played up until the latter parts of the voodoo village part co-op until I lost my usual partner","sadness"
"@DymeDiva23 Nite. Now I'm up n bored as opposed to almost sleep frm b 4","boredom"
"is a bad friend","sadness"
"@rlcpbiatch happy birthdayyy! hope you have an awesome day. didn't see you at next last night!","fun"
"@SparkDawgMusic im doing that shit right now ... im on vacation and you got me workin","anger"
"@aiderushton ill be over in an oir","sadness"
"@only1kcj guess its a no go girlie. I'm still at the gym and work at 6:30am","anger"
"would wish the severe migrains would stop!!! doc's prescriptions arent working","pain"
"@bobbyedner i missed the game","sadness"
"@moggy99 No internet last night; ER was brill, there was a massive explosion at the end of a nearby gas works ER on standby","enthusiasm"
"@tiffalo cuz airlines are super lame.","  disgust"
"@lenje - Still a pity it comes with no lamb though","sadness"
"@bloomsday16  I'm sorry to hear that. Here is my optimist: Things will get better. For all of us.","hope"
"is done painting all the bedroom furniture, I still have to do the table but it will wait until after the move. Uggh moving in the heat","ugly"
"I'm so very tired...and have insomnia.","tired"
"@juiceegapeach A hungry fool. Ill probably never see that Krispy Kreme again. Had to enjoy it. They closing down","enjoy"
"@yelgiuQnayR airport? and you didnt show up tonight homo!","anger"
"I hate Bakersfield and I hate the Ports, let me go home already.  I want to start my vacation.","hate"
"@MrRathbone what about me","love"
"Looking for desktop twitter app that will actually let you access URLs, any suggestions? I liked Twittle but no linking","sadness"
"people in my house do not know how to close doors","sadness"
"Why am I completing facebook quizzes at this time of the morning... especially a friday morning","worry"
"out with @lizzziemonster &amp; @jamiejamess i am soooo hungry","hungry"
"@munchkinhugs I don't like the possibility of the left side of my brain hurting because of the thing called a VP shunt and possible death","sadness"
"Had to cancel wow for now","wow"
"wants to make a music profile but i don't have money i don't know how to write music i don't know how to play an instrument and no studio","sadness"
"@fairyfroggie But yeah...I'm sad about my &quot;Ravenclaw&quot; account. I love that account to bits.","sadness"
"It's 1:15 AM, and I hear a helicopter flying over my house. That's kind of weird. In other news, my headache is back. BOOOOO.","boo"
"@__sugar oh no  i am always here ;) &lt;3","love"
"back from school. Ms Suhana's last day as our FT  OCU was okay. I'm playing ALTNOY over and over again.","okay"
"@ poll : was trying to get it to work in a powerpoint to no avail.","frustration"
"took a math test today. The day before the test, the teacher says bring your calculator. Luke was confident. Teacher decided no calcs.","surprise"
"omg, the concert was awesome, madrigals gave me chills on almost every piece...brooks also called up alumni, but i didnt get to go","excitement"
"@livestrongnj yeah, it's terrible  cockatoos are the hardest to live with, so emotional. good thing he found you, though!!","emotional"
"Up late with nothin 2 do.....","boredom"
"i think the vog is making me sicker than i think. feeling slightly achy","sick"
"@TheTombert i was watching Harpers Island, lol... there was no vodka involved","laughter"
"i am doing homework it sux big time maths is the worst!!!!!!","hate"
"@Nymo would have been better, IMO, if it let you play through all 3 songs provided. I just start to &quot;get it&quot; and it blacks out.","disappointment"
"#3wordsaftersex it never started...","worry"
"sometimes i wish things could go back to the way they were the beginning of last summer","wish"
"I downloaded the new twitterfon update thinking they were fixing the typing problem for new tweets, but no, they didn't","disappointment"
"@tarng Trudy's off Burnet...the one up north that no one goes to","sadness"
"@kateisbored I feel the same way, but I guess no matter where you are there will always be memes.","sadness"
"I Can`t do 30 minutes of Treadmill  but done 30 minutes for today already, gonna do 20 minutes more","fun"
"i'm sooooooooooooo confused","confused"
"With friends like VaikO,Nedumaran, LTTE didn't need enemies. Wrong advice at wrong time led to numerous deaths &amp; a lost cause as well","anger"
"Work day 7 of 7,","happy"
"Chillin with the roomies. Can't wait for the zombie CLWN CR. Its gonna be 6-8 weeks","excitement"
"I looove guitars, and playing them. I think they sound magnificent. If only i was better... If only","love"
"@SuperJerry No refunds but they do retrieve accounts, takes like a week. Just hoping the thief doesn't use hacks or then it's permaban","hope"
"@mysticnz no im not  cries LOL","laugh"
"Cute Malay girl came to seemy room for rent - sadly think it was for her guyfreind   bit misleading and disappointing LOL","disappointment"
"@Gurlstrange EpiCentre Wheelock Place, 250 units &amp; for tourists only. Starting today","fun"
"I hate the new mt dew commercial..the one with a giant mosquito..it scares me and grosses me out all at the same time.","hate"
"Come on Knight... It's been well over 4 hours","happy"
"not super keen on the drive home through the rain.. additional concentration required that i don't really wanna deal with","worry"
"@FoxxFiles aw u can't let me in on the secret!","disappointment"
"@freshypanda Im sorry  I don't think I stick out, at least compared to what I used to look like.","sorry"
"no transport for church  wont be making it, im crushed. Oh well, more time for assignments I suppose. My throat really hurts ...","disappointment"
"i HATE when i see pregnant women smokinggg!!!! its sooo irresponsible n selfish! its saaad. ultimately, the baby is the one who suffers.","sadness"
"Lies...lies...lies....you just cant avoid to lie about practically...EVERYTHING!"," lying"
"twittascope is NOT rocking my socks - go away already!!","anger"
"Driving Back home because I forgot the piece of cake for @v_era","forget"
"@seemouserun so I tried jumping without the trampoline and its like thud* thud*  shouldn't have eaten that cookie.  http://myloc.me/1XIz","thud"
"Everytime I send an email to my coach, I feel a need to practice.   shitty balls.  Lol","practice"
"It's pissing me off and not letting me follow ericka","anger"
"Is going to sleep not peaceful  wanted to hear him say Good Night but that didn't happen  Good Night everyone....","wanted"
"my mums trying to make me feel ebtter about stopping voting adn not winning shortstack. i almost cried.","sadness"
"@koifusionpdx i was so close to the tacos...one spot too late","close"
"@msz_rockstar umm how bout em?..aint get 2 see da game  but i see dey survived anotha game of da series due to notin but Lebron im guessin","survived"
"is thinking so much and i'm at work","thinking"
"I have forgot the live with the Jonas Brothers on Facebook","forgot"
"I haven't seen Muffin in two whole days!","worry"
"@YumiFujii i'll miss y'all back... give @LesleyBoudy my regards...","love"
"my gap year is going so quick","fun"
"I have to admit, I'm a bit bummed out that I wasn't with my friends walking today....","sadness"
"@jennyvokals girl a blunt is soooooooo in my thoughts right now. I had an absolutly GREAT day with a few stressors...come home","fun"
"my twitter has been hacked again","hacked"
"Just found mj mouse flats at DJs. Of course there are none left in my size","fun"
"@passingcarss i wont have time to buy  and i need a new binder pa","worry"
"@lanacaitlin  hahaha well its try its so ugly","hate"
"25-man Ulduar is hard...","worry"
"@jmoriarty I don't even want to know WHY you know about VHEMT, but don't go - we'd miss you","miss"
"@OooChelcyooO That's awesome! We have that this weekend too but I can't go because I'm moving this Sat.  I should be a lot of fun though","happiness"
"night night twitter world. [still cant believe the thomas thing  tomorrow's gunna be FUN/SAD]","fun"
"@princess_oats this is happening to me too","sadness"
"@qi_tah oh no.  *hugs*","hug"
"@oxygen8705 bored now because i was talking to someone but now they're busy with something else  just kinda a bummer, idk","worry"
"@xoshayzers i knoww  things won't be the samee &lt;/3","sadness"
"OMG-ness it's 11:18 pm and I need to beup early to set up my garage sale it starts a 8am, wish I said 9am. I'm beat.","worry"
"@vinylvickxen i kno i doooo!!!!!!!!!! yall partyin with out me","fun"
"Okay, so twitter suddenly changed, how do I respond to messages now","fun"
"ugh.. my dad just told me to read an article about Kavya Shivashankar the spellin bee girl..and be more like her.","anger"
"Decided that no matter how good my hair looks curly it doesn't justify the burn I get from the curler! My hands covered  I suck at it!","haha"
"Going to sleep. Gonna fall asleep playing apps again. Tmrw is going to suck","boredom"
"@ThaBillCollecta  YEA     I GOTTA BE UP AT 7:30","up"
"I hate when my bf beats da dogs. But I guess that the only way to teach these pitts.","hate"
"sprained my ankle  like really badly and tore some stuffs. it hurts! and its my birthday weekend","hurt"
"I can't believe the Metal Gear Solid song was stolen    I'm so disappointed  http://bit.ly/YKkSu","disappointment"
"think i may have broke a toe at the bar tonight......thanks drunk girl for steppin all over me!!!!!","worry"
"Not one sale done today at work. Explored balconies in the big theater w coworkers. A fun day, but void of chili fries and tips","fun"
"@MacZombieRawr  I wish I had Left 4 Dead. But first I'd need something to play it on...","wish"
"@sillybabyjulie me too","happy"
"@digenis that story reminds of living in Portugal","remember"
"@jhicks  youre diabetic?   so is my dad.  &amp; i might be too, not sure.  are you still allowed to eat sugar throughout the day?","sugar"
"I spilled my beer all over my leg. Wasted half my beer.  Home now. I met a cute girl. Good conversation.","fun"
"my roommate @tess_tickle loves to ignore me","love"
"@SuperFiasco  I'll make him nachos tomorrow. Better than if he would have made them himself.","happiness"
"@MyDailyRoutine yeahhh. &amp;dont judge my pillow","enthusiasm"
"Scary lightning and thunder  I'm glad it's over now. Going to sleep, I hope I'm not late to school tomorow again. Haha","hope"
"my teeth and head hurts","hurt"
"I HATE rob zombie movies. &amp; the smell of weed. Vommmm.","hate"
"@jcwentz Maths and Science were the strongest for me i think..dunno bout geography, only did like 1 day of study for 1/2 a year of work!","fun"
"Waiting in line @ tryst","neutral"
"Hope I get a job cuz we need an apartment. I'm drunk &amp; miss my lil punkin  TEHE!!!","drunkenness"
"just got home! not wanting to read the last chaper of breaking dawn cause i dont want it to beover","want"
"I need to be held...  Gnite.","want"
"Hanging out with sam, billy, and veronica. not going to school tomorrow to take sam to body shops. Dang car accidents","sadness"
"no more arrested development. i am sad.","sadness"
"@Giggles_xo  wicked , what time you leaving? how come you cant stay the night","stay"
"omg i keep losing followers this is so sad  i want 90 one day....thats my goal ;D","sadness"
"I feel so deflated. No more doggy.","sadness"
"@blood_rain i wanna see her hair  hows everyone?","want"
"I just had to empty my trash on the mac. that was one of THE MOST DIFFICULT things I have ever done in my life. 8,000 pictures are GONE.","difficult"
"im contacting PAWS Philippines so i can find &quot;tiger&quot; a new owner. im so sad. i love my dog soo much","sadness"
"just got home! not wanting to read the last chaper of breaking dawn cause i dont want it to be over","sadness"
"Aww...  Pray for the arroyo family everyone!","sadness"
"@the_babsi there's a manual process... but it's taking 4ever on my outlook database... pffff. crappy msft product","frustration"
"Fuuudge. Movie store is closed","closed"
"ALO is so sad and quiet and empty tonight","sadness"
"@meganmansyn Hahahaha! It's not horrible, if others were singing with I'm sure it could work. I wish I could afford my own drum set","happiness"
"@wuzzyangel You never answered your DM I sent you....   I need your info...","sadness"
"Am trying to get through the pilot of the first season of friday night lights. Oh gosh  Pass the tissue...","worry"
"@Mona26 Aw where are you headed to? i just cancelled my trip to Aussie","cancel"
"I have cystic lacrimal infectection?? my eye and face are swollen and it hurts!!","sadness"
"@jose3030 I didn't think anyone caught that","worry"
"I need to be sleeping.. But i'm not even tired..","worry"
"0","hate"
"OH NEVERMIND I THINK THIS THING IS UNSALVAGEABLE","  anger"
"lyin in bed, up faaaaar too early","worry"
"Sad that Christian Lacroix had to file bankruptcy","sadness"
"I dont feel good AT ALL. fuckkk","anger"
"why did i agree to work a double shift","sadness"
"looks like i'll never go to the zoo","sadness"
"@djvinceadams Ohh poor girl  I'll email her... I am relying on you being here in October Mr!!","sadness"
"When will Medhurst play again?","worry"
"@Moss1982 bad times?","sadness"
"aarrgghh - fu*k.....a hose has leaked water all over the new floating floor","anger"
"Have to go to the dreaded DMV tomorrow","worry"
"@duncm I'm a bit Ben's Thai-ed out","haha"
"english class! working on interactive orals","fun"
"@SharonHayes Thank you for the rec but that doesn't work","sadness"
"@dmoneymania  I'm sorry. Excited for tomorrow night? Karaoke!! Getting anything special for bday?","excited"
"My puppy Gizmo h8s me..  haha. He still growls @ me.  I always look back @ my long pruple scar on my fingie","anger"
"I don't know how ima work out tomorrow wit my body dis sore  ugh","sadness"
"in 7-11  w/o you","worry"
"@becjee Yeah, plus it's just a little too far to walk to Pinocchio's for sushi","fun"
"I'm feeling this pressure in my head that always kicks in just before a nasty headache. I'm not looking forward to this.","worry"
"Taylor Swift and Joe Jonas looked really good together. I'm kinda sad they broke up.","sadness"
"I'm suppose to turn in a sentence outline for my research paper within the hour online but my neck hurts.","worry"
"Lady across the way had a miscarriage, say a prayer","sadness"
"God I just want to sleep.","want"
"@ksutt11 ohhhh thunderstorms...boo  why do they always have to make the power go out??","  boo"
"I feel so deflated. No more doggy.","sadness"
"Found my book. Starting a real paper-bound journal tonight. Have an annoying zit above my lip. Makes me look like I have herpes","hate"
"RATT ROCKED NASHVILLE TONITE..ONE THING SUCKED, NO ENCORE!  LIKE IN THE 80'S THEY STILL HAVE A FUN SHOW. PEARCY HAS THAT HOTT BAD BOY LOOK","fun"
"is feeling bad  just got bad news about my Mum","sadness"
"@RealBlackWidow But but I dun wanna","worry"
"@imjustlalayone damn girl I'm so down but ya gotta let me know so I can get my kit together &amp; I got a flyer  Any next weekend? I&quot;M DOWN!","down"
"@JustinOdom dbl booooooo for being sick, flippin blows! ... bahaha i kno i dont have many friends on here either. i feel so lame  haha","sadness"
"@brettyrocks thats what i was thinking but the only time it's gonna be on is 1 am!","worry"
"Peeps still here. Fun times. Gotta sleep tho. Work in the A.M. Some cool, hot chicks here. But none as cool as ____________. Missing her","hot"
"don't feel like working  I think I tweet this too often!","worry"
"feels sick to my stomach and idkk whyy","worry"
"vineri...nimic special sau probabil un alt weekend pierdut...","angry"
"Counting the hours of lost sunshine until the Weekend","worry"
"@justintevya - dude i just saw your SF pics. looks like your mini excursion was pretty kick ass! didn't see any sun while i was there tho","excited"
"is home.  safely... but hungry","hungry"
"@hello_jodie Um, I was thrown from @JareWolf's van yesterday and had to be taken to the ER","worry"
"got to final table, but....went out third.  Don't think I'll be getting my free seat","sadness"
"good morning work this morning gutted lol nevermind","sadness"
"I have to work in the morning while my friends get to party it up.....stupid bberry lite flashing red and I have no messages!","anger"
"FB is boring   and i wanna sing RIGHT NOW..! *-*","sing"
"@judyrey  The link doesn't work","sadness"
