"I want to buy this great album but unfortunately i dont hav enuff funds  its &quot;long time noisy&quot;","worry"
"@Pokinatcha  in all honesty...pain   blech.","worry"
"Ok ... the passengers ... no one is alive ... they're all dead ... you just don't know it til the end ... then you cry ...","anger"
"At home alone with not much to do","boredom"
"@DavidCookLove ia so much! i haven't really been happy with any of cooks choices for singles.","love"
"@vincew @stefanyngo  i fell asleep on the beach and didn't put on enough sunscreen  lol","boredom"
"So i think my son might have the flu cause I def. just cleaned up a stanky puke mess  Poor pumkpin","worry"
"So great to see Oin &amp; Cynthia.  So happy.  Dinner was great, cute little place.  Too bad Oin got sick afterwards.","happiness"
"I cant give @jertronic any bday nudges.","neutral"
"...and all woman who transfer their first impressions (sexual/maternal) onto a less 'threatening' man -- are themselves as weak as 'Him'","anger"
"Brothers Bloom won't be opening this weekend in El Paso.  I'll just buy Brick and enjoy that until I can watch Brothers Bloom.","happiness"
"says I miss plurking.  http://plurk.com/p/wxion","miss"
"Bitten to blood by my cat, on my way for a rabies bacterin. Seems 7 shots for 2 months. Never wash my cats at home again, they hate water","worry"
"I miss Voobys!","sadness"
"@Dancing_Monk Neither are ELP!!","happiness"
"@havingmysay  dude, that is my favorite sandwich place ever. ummm did you take PICTURES?","happiness"
"is sad that shin ae got married...and it wasn't to alex","sadness"
"@shondarhimes Sure you will tweet about this when you're back, but news is abuzz about TR Knight's leaving &quot;confirmed&quot; today.  Muy triste.","sadness"
"@RachelLock22 ohh thursday i have exams.. all day  what about wednesday ?","worry"
"there was a mix up with my dentist appt this afternoon. so they rescheduled me for tomorrow @ 9am.","worry"
"@gcrush @nopantsdance i was just thinking about how excited i am for you guys to move, but then i realized how sad i am to see you go.","sadness"
"goooood mooorning people... sun is out.. definitly spring now, we had our first spring hail storm, my car has dimples now..","happiness"
"@artfuldodga I love those 'it'sakey' USB sticks. We only have the 4GB in Australia","love"
"fresh prince and sleepy sleeps my nightly routine  gotta go to Dmv early tmrw","boredom"
"dammit! hulu desktop has totally screwed up my ability to talk to a particular port on one of our dev servers. so i can't watch and code","anger"
"@emmarler i am jealous of your mom talking to @taylorswift13. i want to see you all our twittering is making me miss you","jealous"
"I can't sleep...I keep thinking about the puppy I played with today","worry"
".. I'm suppposed to be sleep. But i got some much to do. &amp; i got that one part of the song stuck in my head &quot;your a jerk (iknow)&quot;  blaahh","anger"
"@lepetitagneau what's going on sweetheart?","happiness"
"How can it be so freaking difficult to get a system-wide spellchecker? Shit, I'd settle for an office suite one. Stupid unhelpful Windows","anger"
"Last one month due to summer, strawberry is not availble in the Chennai markets!","boredom"
"@willxxmobb work at 6am. Gotta go to bed soon","boredom"
"@RobertF3 correct! I ADORE him. I just plucked him up and put him under my arm cuz he was cryin.  All better now! Hahaha","happiness"
"@sweeetnspicy hiii im on my ipod...i cant fall asleep","boredom"
"dont wanna work 11-830 tomorrow  but i get paid","boredom"
"feels sad coz i wasnt able to play with the guys!!!  http://plurk.com/p/wxiux","sadness"
"PrinceCharming","happiness"
"@ cayogial i wanted to come to BZ this summer :/ not so sure anymore... a teacher's life in the summer SUCKS","worry"
"First ever dropped call on my mobile. On a call to @Telstra no less! ( being charged for data even though I have a data pack  )","anger"
"@mrgenius23 You win ... SIGH Rakeem","worry"
"Oh is that time for real?","surprise"
"Darn these allergies! I don't like this time of year because of this! I never used to have this problem either","worry"
"Oh no one minute too late! Oh well","worry"
"@soviet_star Damn, that sucks","worry"
"@cayogial i wanted to come to BZ this summer :/ not so sure anymore... a teacher's life in the summer SUCKS","worry"
"@mileycyrus THIS WEBSITE GAVE ME A VIRUS! When i opened it more windows kept POPPING up","anger"
"ahh! big scary bug flying around my room!!!!!","surprise"
"I wish she knew what she puts me through..She stole my heart, never gave it back..and occasionally she likes to be like look what I have!","hate"
"is up with a nasty cough i cant be sick i have a huge weekend ahead of me","worry"
"@justamedicine  That was stone cold   Crazy....  ?","surprise"
"i'm so tired","boredom"
"shift time  bbye biochem waaaaahhhhhh!! http://plurk.com/p/wxizo","worry"
"@melbournegirl I'm sure some1 will cum out and play. I'm workin through til midnight.","happiness"
"@thecreativeone I second that. I wish it rained more where I am","worry"
"@neesabear early happy day of birth in case I don't make it! Very tired from therapy today n just taking my medicine!  misshu! Love ya!","happiness"
"damn it were is Eric or anyone else when you need your hair to be played with","anger"
"I'm feel deflated. Ugh. No more dog.","worry"
"Allergies suck ducks nuts.     &lt;=====8@8=====&gt;","anger"
"Well it almost was a good day... Guess I just retry tomorrow","boredom"
"@IamYeTe Waraku is tasteless and expensive! Portion is so little!!!!!  re: waraku","worry"
"@freepbx sounds good. Appreciate the suggestion. Been a week now and we're still offline  Time to ask for a refund...","anger"
"@poinktoinkdoink He died.  Wait, what about Magic Jack? I just read it.","surprise"
"@britblackbird  youstinkatrespondingtotexts!","surprise"
"wonders why her Karma points turned into 0.00.  http://plurk.com/p/wxj54","surprise"
"Need to pack for CALI CALI! Cannot waittt! Thinking a glass of wine is in order to celebrate my weekend vaca. Still work 2morrow, tho.","enthusiast"
"Is miserable  i feel like im gona cry  sux!","worry"
"@megturney well I ran out of beer so I left. Not sure about the ETA. Waiting waiting waiting. Bleh  Gonna be a long nite methinks.","worry"
"$#@! My nose stud fell out and I can't find it  Looks like I'll have to head into Amsterdam today and get a new one","surprise"
"claire @breakfastnt love the show, got into the office @ 5am and no radio","happiness"
"Pats in philly at 2 am. I love it. Mmm cheesesteak.  Miss my boyfriend   but I love vacation.","happiness"
"*sigh* I'm going to bed... I just don't feel right anymore...","worry"
"What? I focused on Tom so much I didn't see my beloved Barack! Oh no! I must vote for both! Poor president only has 626 votes.","surprise"
"@jwillock EpiCentre Wheelock Place - tourists only..","neutral"
"Now I am depressed after watching so you think you can dance","sadness"
"Just cross 'cause I'm stuck twiddling my thumbs now, ugh","boredom"
"miss 16'th","worry"
"@TheHarvardian I know. But like I said, I have no idea how long it takes for them to investigate this stuff.","worry"
"I cant sleep, but im too sore to move","worry"
"@LaFloozita http://twitpic.com/4phze - Awe! I miss my baby","love"
"@softtouchme just answered you- never learned how to write in French- just basic stuff-","happiness"
"what is it with chocolates? i just can never say no","happiness"
"Achieving a new appreciation on how a xml build script can really be painful and cumbersome","worry"
"@ether_radio i'm too awake now  ill have a nap this afternoon","boredom"
"@omfgiselle i cant do anything","surprise"
"still needs another 6 hours of sleep","boredom"
"I'm at work","neutral"
"RIP leonardo. You were a great mini fiddler crab","happiness"
"Morning tweeple,way to early again","boredom"
"Last day working for the Uni today, sad times","sadness"
"@NisforNeemah thanks neemah. I'm gonna be soooo close to you and izzy, yet so far","worry"
"My head hurts so bad I could scream!","worry"
"i just go up and IM SO TIRED and my airmatras is broken somewhere and now im in even more pain","worry"
"New work wellness challenge not going well.  I committed to not check email between 10 pm and 6 am.  Failed on first day.  Twice","worry"
"New blog post: [Blog] auto insuran...: I just found that my auto insurance policy had been expired. ( I am too careless  ...) .. Meanw ...","worry"
"where are all ma bestfriends at ? , MIA or wat ?","worry"
"oh men!!!!!!......I really can't see my face........c'mon guys!!!","anger"
"I'm showing my age. Renewed my tags last week, went down $20. Got my insurance renewal email today, went down $100. I don't wanna be old","worry"
"my sole supporter is not my sole supporter","worry"
"don't you hate it when you finish all your work and there's still 1.25 hours left of work time","hate"
"@Emilyyy16 urgh stop it guys","anger"
"is still missing her husband.    I really want him home.","worry"
"I miss my puppy","happiness"
"2 days of this month left, and I only have 400MB left on my onpeak downloads.","boredom"
"@IdleThumbs Up is out?  I didn't get the memo   It looks amazing.","happiness"
"@nzdeany I've given up on pizza - kids would never let me have my fav  (the hot ones)","hate"
"Up reading tabloids about other people's lives...thinking what I'm gonna do with mine when my baby leaves?","worry"
"@BarbSchaefer yearling in pet home died... very sad for their whole family","sadness"
"fun in the sun hmmm hell no it's cold","anger"
"I got a giant splinter stuck up underneath my finger nail today at Muppets...it hurt.  But I got to go to First Aid for the first time!","anger"
"@heresmyhello92 We hate change, so of course. We're fans for life. &lt;3 Oh and if we haven't met Rob by then something went horribly wrong.","hate"
"is feeling sad... for some reason..  http://plurk.com/p/wxji3","sadness"
"well fuck- this new pain med has an odd warning that actually applies to me. i can't take this. -chan is displeased.","worry"
"just uploaded my new blog... a painful story about an 80s year old man who cried because he wanted to die... very sad","sadness"
"@juneyee i don't think so.  I WANT DETAILS.","worry"
"@jackgraycnn Hi...!!! Who is Mary Poppins???","surprise"
"@jaychuck Its so addicting, but its kind of a curse to do them at night time. Everytime i do one, i feel like making music afterwards","happiness"
"my last tweet didn't send  bad phone","happiness"
"@relly1  OMG Ur alive!!! LOL  2day has gone sooo slow  I'm going insane Grrr You doing anything tonight?","enthusiast"
"Have a headache  I'm going to bed. Goodnight!","worry"
"@taxidermi  I was watching Parental Control","neutral"
"@JessiJaeJoplin did you get them from california vintage? ahahah they have the BEST dresses, i want them but i dont have ebay","happiness"
"I just saw pics from this past Thanksgiving and am sad because Grandma was in them.","sadness"
"@jertronic it wont let me","surprise"
"Took a shift tomorrow.    I don't really feel like working right now.","worry"
"but now i have no money for a phone","anger"
"Spent last night in A&amp;E (ER). Wife tangled wheels with Daughter &amp; hit the deck. Dislocation &amp; fracture resulted.","worry"
"@TheLastDoctor 9 days  I'm about ready to visit Torchwood and see if they've heard anything","happiness"
"@Bern_morley where are you? In Bris? I can't hear any thunder","surprise"
"bec vs fat food   --- winner = fat food  but not this weeknend, ill beat it!","happiness"
"Too bad the Red Devils.. disappointing to say the least","anger"
"I had a dream about a pretty pretty beach and there was no beach when I woke up","boredom"
"@xdjio Have a 3ware 9650SE, not fast enough for 3x X25-M SSD RAID5. 800Mhz IOP on the HPT. Might try an Adaptec 5405 (1.2Ghz).","worry"
"when da heck will the garage man get here I ask you.. WHEN..","surprise"
"Ate Mandy, please forgive me. I really am sorry. I don't wanna lose my Bff","happiness"
"@melluffsyew Umm yeah. That's probably a pretty good note to self because eeeeeewwwwwwww.","worry"
"why are plane tickets so expensive","boredom"
"(@wendyisastar) @melluffsyew Umm yeah. That's probably a pretty good note to self because eeeeeewwwwwwww.","surprise"
"Needs a job BADLY!!!","anger"
"@AlexanderGWhite daaammmnnnnn I do wish I was there.","happiness"
"Went to Di Bella coffee roasters today and asked for a job...   The person I needed to speak to is on holiday...  #fb","disappointment"
"@yuki_hime I played up until the latter parts of the voodoo village part co-op until I lost my usual partner","happiness"
"@DymeDiva23 Nite. Now I'm up n bored as opposed to almost sleep frm b 4","bored"
"is a bad friend","anger"
"@rlcpbiatch happy birthdayyy! hope you have an awesome day. didn't see you at next last night!","happiness"
"@SparkDawgMusic im doing that shit right now ... im on vacation and you got me workin","worry"
"@aiderushton ill be over in an oir","worry"
"@only1kcj guess its a no go girlie. I'm still at the gym and work at 6:30am","happiness"
"would wish the severe migrains would stop!!! doc's prescriptions arent working","anger"
"@bobbyedner i missed the game","happiness"
"@moggy99 No internet last night; ER was brill, there was a massive explosion at the end of a nearby gas works ER on standby","happiness"
"@tiffalo cuz airlines are super lame.","worry"
"@lenje - Still a pity it comes with no lamb though","worry"
"@bloomsday16  I'm sorry to hear that. Here is my optimist: Things will get better. For all of us.","happiness"
"is done painting all the bedroom furniture, I still have to do the table but it will wait until after the move. Uggh moving in the heat","worry"
"I'm so very tired...and have insomnia.","worry"
"@juiceegapeach A hungry fool. Ill probably never see that Krispy Kreme again. Had to enjoy it. They closing down","worry"
"@yelgiuQnayR airport? and you didnt show up tonight homo!","anger"
"I hate Bakersfield and I hate the Ports, let me go home already.  I want to start my vacation.","anger"
"@MrRathbone what about me","neutral"
"Looking for desktop twitter app that will actually let you access URLs, any suggestions? I liked Twittle but no linking","worry"
"people in my house do not know how to close doors","boredom"
"Why am I completing facebook quizzes at this time of the morning... especially a friday morning","boredom"
"out with @lizzziemonster &amp; @jamiejamess i am soooo hungry","happiness"
"@munchkinhugs I don't like the possibility of the left side of my brain hurting because of the thing called a VP shunt and possible death","worry"
"Had to cancel wow for now","worry"
"wants to make a music profile but i don't have money i don't know how to write music i don't know how to play an instrument and no studio","boredom"
"@fairyfroggie But yeah...I'm sad about my &quot;Ravenclaw&quot; account. I love that account to bits.","sad"
"It's 1:15 AM, and I hear a helicopter flying over my house. That's kind of weird. In other news, my headache is back. BOOOOO.","surprise"
"@__sugar oh no  i am always here ;) &lt;3","love"
"back from school. Ms Suhana's last day as our FT  OCU was okay. I'm playing ALTNOY over and over again.","happiness"
"@ poll : was trying to get it to work in a powerpoint to no avail.","worry"
"took a math test today. The day before the test, the teacher says bring your calculator. Luke was confident. Teacher decided no calcs.","happiness"
"omg, the concert was awesome, madrigals gave me chills on almost every piece...brooks also called up alumni, but i didnt get to go","enthusiast"
"@livestrongnj yeah, it's terrible  cockatoos are the hardest to live with, so emotional. good thing he found you, though!!","enthusiast"
"Up late with nothin 2 do.....","boredom"
"i think the vog is making me sicker than i think. feeling slightly achy","worry"
"@TheTombert i was watching Harpers Island, lol... there was no vodka involved","fun"
"i am doing homework it sux big time maths is the worst!!!!!!","anger"
"@Nymo would have been better, IMO, if it let you play through all 3 songs provided. I just start to &quot;get it&quot; and it blacks out.","anger"
"#3wordsaftersex it never started...","boredom"
"sometimes i wish things could go back to the way they were the beginning of last summer","worry"
"I downloaded the new twitterfon update thinking they were fixing the typing problem for new tweets, but no, they didn't","surprise"
"@tarng Trudy's off Burnet...the one up north that no one goes to","neutral"
"@kateisbored I feel the same way, but I guess no matter where you are there will always be memes.","bored"
"I Can`t do 30 minutes of Treadmill  but done 30 minutes for today already, gonna do 20 minutes more","worry"
"i'm sooooooooooooo confused","surprise"
"With friends like VaikO,Nedumaran, LTTE didn't need enemies. Wrong advice at wrong time led to numerous deaths &amp; a lost cause as well","anger"
"Work day 7 of 7,","happiness"
"Chillin with the roomies. Can't wait for the zombie CLWN CR. Its gonna be 6-8 weeks","fun"
"I looove guitars, and playing them. I think they sound magnificent. If only i was better... If only","love"
"@SuperJerry No refunds but they do retrieve accounts, takes like a week. Just hoping the thief doesn't use hacks or then it's permaban","anger"
"@mysticnz no im not  cries LOL","surprise"
"Cute Malay girl came to seemy room for rent - sadly think it was for her guyfreind   bit misleading and disappointing LOL","sadness"
"@Gurlstrange EpiCentre Wheelock Place, 250 units &amp; for tourists only. Starting today","enthusiast"
"I hate the new mt dew commercial..the one with a giant mosquito..it scares me and grosses me out all at the same time.","hate"
"Come on Knight... It's been well over 4 hours","worry"
"not super keen on the drive home through the rain.. additional concentration required that i don't really wanna deal with","worry"
"@FoxxFiles aw u can't let me in on the secret!","surprise"
"@freshypanda Im sorry  I don't think I stick out, at least compared to what I used to look like.","worry"
"no transport for church  wont be making it, im crushed. Oh well, more time for assignments I suppose. My throat really hurts ...","worry"
"i HATE when i see pregnant women smokinggg!!!! its sooo irresponsible n selfish! its saaad. ultimately, the baby is the one who suffers.","hate"
"Lies...lies...lies....you just cant avoid to lie about practically...EVERYTHING!","anger"
"twittascope is NOT rocking my socks - go away already!!","anger"
"Driving Back home because I forgot the piece of cake for @v_era","boredom"
"@seemouserun so I tried jumping without the trampoline and its like thud* thud*  shouldn't have eaten that cookie.  http://myloc.me/1XIz","surprise"
"Everytime I send an email to my coach, I feel a need to practice.   shitty balls.  Lol","happiness"
"It's pissing me off and not letting me follow ericka","anger"
"Is going to sleep not peaceful  wanted to hear him say Good Night but that didn't happen  Good Night everyone....","happiness"
"my mums trying to make me feel ebtter about stopping voting adn not winning shortstack. i almost cried.","happiness
w"
"@koifusionpdx i was so close to the tacos...one spot too late","surprise"
"@msz_rockstar umm how bout em?..aint get 2 see da game  but i see dey survived anotha game of da series due to notin but Lebron im guessin","happiness"
"is thinking so much and i'm at work","boredom"
"I have forgot the live with the Jonas Brothers on Facebook","boredom"
"I haven't seen Muffin in two whole days!","surprise"
"@YumiFujii i'll miss y'all back... give @LesleyBoudy my regards...","happiness"
"my gap year is going so quick","boredom"
"I have to admit, I'm a bit bummed out that I wasn't with my friends walking today....","sadness"
"@jennyvokals girl a blunt is soooooooo in my thoughts right now. I had an absolutly GREAT day with a few stressors...come home","happiness"
"my twitter has been hacked again","anger"
"Just found mj mouse flats at DJs. Of course there are none left in my size","happiness"
"@passingcarss i wont have time to buy  and i need a new binder pa","worry"
"@lanacaitlin  hahaha well its try its so ugly","enthusiast"
"25-man Ulduar is hard...","neutral"
"@jmoriarty I don't even want to know WHY you know about VHEMT, but don't go - we'd miss you","worry"
"@OooChelcyooO That's awesome! We have that this weekend too but I can't go because I'm moving this Sat.  I should be a lot of fun though","fun"
"night night twitter world. [still cant believe the thomas thing  tomorrow's gunna be FUN/SAD]","fun"
"@princess_oats this is happening to me too","happiness"
"@qi_tah oh no.  *hugs*","happiness"
"@oxygen8705 bored now because i was talking to someone but now they're busy with something else  just kinda a bummer, idk","bored"
"@xoshayzers i knoww  things won't be the samee &lt;/3","happiness
h"
"OMG-ness it's 11:18 pm and I need to beup early to set up my garage sale it starts a 8am, wish I said 9am. I'm beat.","worry"
"@vinylvickxen i kno i doooo!!!!!!!!!! yall partyin with out me","happiness"
"Okay, so twitter suddenly changed, how do I respond to messages now","happiness"
"ugh.. my dad just told me to read an article about Kavya Shivashankar the spellin bee girl..and be more like her.","worry"
"Decided that no matter how good my hair looks curly it doesn't justify the burn I get from the curler! My hands covered  I suck at it!","worry"
"Going to sleep. Gonna fall asleep playing apps again. Tmrw is going to suck","boredom"
"@ThaBillCollecta  YEA     I GOTTA BE UP AT 7:30","happiness"
"I hate when my bf beats da dogs. But I guess that the only way to teach these pitts.","anger"
"sprained my ankle  like really badly and tore some stuffs. it hurts! and its my birthday weekend","hate"
"I can't believe the Metal Gear Solid song was stolen    I'm so disappointed  http://bit.ly/YKkSu","disappointment"
"think i may have broke a toe at the bar tonight......thanks drunk girl for steppin all over me!!!!!","worry"
"Not one sale done today at work. Explored balconies in the big theater w coworkers. A fun day, but void of chili fries and tips","fun"
"@MacZombieRawr  I wish I had Left 4 Dead. But first I'd need something to play it on...","worry"
"@sillybabyjulie me too","happiness"
"@digenis that story reminds of living in Portugal","happiness"
"@jhicks  youre diabetic?   so is my dad.  &amp; i might be too, not sure.  are you still allowed to eat sugar throughout the day?","happiness"
"I spilled my beer all over my leg. Wasted half my beer.  Home now. I met a cute girl. Good conversation.","happiness"
"my roommate @tess_tickle loves to ignore me","happiness"
"@SuperFiasco  I'll make him nachos tomorrow. Better than if he would have made them himself.","love"
"@MyDailyRoutine yeahhh. &amp;dont judge my pillow","enthusiast"
"Scary lightning and thunder  I'm glad it's over now. Going to sleep, I hope I'm not late to school tomorow again. Haha","relief"
"my teeth and head hurts","anger"
"I HATE rob zombie movies. &amp; the smell of weed. Vommmm.","anger"
"@jcwentz Maths and Science were the strongest for me i think..dunno bout geography, only did like 1 day of study for 1/2 a year of work!","worry"
"Waiting in line @ tryst","boredom"
"Hope I get a job cuz we need an apartment. I'm drunk &amp; miss my lil punkin  TEHE!!!","enthusiast"
"just got home! not wanting to read the last chaper of breaking dawn cause i dont want it to beover","boredom"
"I need to be held...  Gnite.","happiness"
"Hanging out with sam, billy, and veronica. not going to school tomorrow to take sam to body shops. Dang car accidents","happiness"
"no more arrested development. i am sad.","sad"
"@Giggles_xo  wicked , what time you leaving? how come you cant stay the night","fun"
"omg i keep losing followers this is so sad  i want 90 one day....thats my goal ;D","sadness"
"I feel so deflated. No more doggy.","worry"
"@blood_rain i wanna see her hair  hows everyone?","boredom"
"I just had to empty my trash on the mac. that was one of THE MOST DIFFICULT things I have ever done in my life. 8,000 pictures are GONE.","anger"
"im contacting PAWS Philippines so i can find &quot;tiger&quot; a new owner. im so sad. i love my dog soo much","sadness"
"just got home! not wanting to read the last chaper of breaking dawn cause i dont want it to be over","boredom"
"Aww...  Pray for the arroyo family everyone!","happiness"
"@the_babsi there's a manual process... but it's taking 4ever on my outlook database... pffff. crappy msft product","anger"
"Fuuudge. Movie store is closed","boredom"
"ALO is so sad and quiet and empty tonight","sadness"
"@meganmansyn Hahahaha! It's not horrible, if others were singing with I'm sure it could work. I wish I could afford my own drum set","happiness"
"@wuzzyangel You never answered your DM I sent you....   I need your info...","anger"
"Am trying to get through the pilot of the first season of friday night lights. Oh gosh  Pass the tissue...","sadness"
"@Mona26 Aw where are you headed to? i just cancelled my trip to Aussie","relief"
"I have cystic lacrimal infectection?? my eye and face are swollen and it hurts!!","anger"
"@jose3030 I didn't think anyone caught that","surprise"
"I need to be sleeping.. But i'm not even tired..","worry"
"0","boredom"
"OH NEVERMIND I THINK THIS THING IS UNSALVAGEABLE","anger"
"lyin in bed, up faaaaar too early","boredom"
"Sad that Christian Lacroix had to file bankruptcy","sadness"
"I dont feel good AT ALL. fuckkk","anger"
"why did i agree to work a double shift","worry"
"looks like i'll never go to the zoo","worry"
"@djvinceadams Ohh poor girl  I'll email her... I am relying on you being here in October Mr!!","worry"
"When will Medhurst play again?","boredom"
"@Moss1982 bad times?","worry"
"aarrgghh - fu*k.....a hose has leaked water all over the new floating floor","anger"
"Have to go to the dreaded DMV tomorrow","worry"
"@duncm I'm a bit Ben's Thai-ed out","worry"
"english class! working on interactive orals","neutral"
"@SharonHayes Thank you for the rec but that doesn't work","boredom"
"@dmoneymania  I'm sorry. Excited for tomorrow night? Karaoke!! Getting anything special for bday?","enthusiast"
"My puppy Gizmo h8s me..  haha. He still growls @ me.  I always look back @ my long pruple scar on my fingie","hate"
"I don't know how ima work out tomorrow wit my body dis sore  ugh","worry"
"in 7-11  w/o you","boredom"
"@becjee Yeah, plus it's just a little too far to walk to Pinocchio's for sushi","boredom"
"I'm feeling this pressure in my head that always kicks in just before a nasty headache. I'm not looking forward to this.","worry"
"Taylor Swift and Joe Jonas looked really good together. I'm kinda sad they broke up.","sadness"
"I'm suppose to turn in a sentence outline for my research paper within the hour online but my neck hurts.","worry"
"Lady across the way had a miscarriage, say a prayer","worry"
"God I just want to sleep.","boredom"
"@ksutt11 ohhhh thunderstorms...boo  why do they always have to make the power go out??","worry"
"I feel so deflated. No more doggy.","worry"
"Found my book. Starting a real paper-bound journal tonight. Have an annoying zit above my lip. Makes me look like I have herpes","worry"
"RATT ROCKED NASHVILLE TONITE..ONE THING SUCKED, NO ENCORE!  LIKE IN THE 80'S THEY STILL HAVE A FUN SHOW. PEARCY HAS THAT HOTT BAD BOY LOOK","happiness"
"is feeling bad  just got bad news about my Mum","sadness"
"@RealBlackWidow But but I dun wanna","worry"
"@imjustlalayone damn girl I'm so down but ya gotta let me know so I can get my kit together &amp; I got a flyer  Any next weekend? I&quot;M DOWN!","happiness"
"@JustinOdom dbl booooooo for being sick, flippin blows! ... bahaha i kno i dont have many friends on here either. i feel so lame  haha","worry"
"@brettyrocks thats what i was thinking but the only time it's gonna be on is 1 am!","boredom"
"Peeps still here. Fun times. Gotta sleep tho. Work in the A.M. Some cool, hot chicks here. But none as cool as ____________. Missing her","love"
"don't feel like working  I think I tweet this too often!","boredom"
"feels sick to my stomach and idkk whyy","worry"
"vineri...nimic special sau probabil un alt weekend pierdut...","worry"
"Counting the hours of lost sunshine until the Weekend","boredom"
"@justintevya - dude i just saw your SF pics. looks like your mini excursion was pretty kick ass! didn't see any sun while i was there tho","enthusiast"
"is home.  safely... but hungry","boredom"
"@hello_jodie Um, I was thrown from @JareWolf's van yesterday and had to be taken to the ER","anger"
"got to final table, but....went out third.  Don't think I'll be getting my free seat","anger"
"good morning work this morning gutted lol nevermind","boredom"
"I have to work in the morning while my friends get to party it up.....stupid bberry lite flashing red and I have no messages!","anger"
"FB is boring   and i wanna sing RIGHT NOW..! *-*","boredom
"
